age,radius,mass,convective_radius,radiative_mass,radiative_moment_of_inertia,convective_moment_of_inertia,luminosity
1.029450369600000000e+10,1.346831383789944603e+00,9.974785838863844400e-01,9.920334843371308997e-01,9.815270754490471594e-01,4.314488069944958509e-02,6.805321615438626737e-03,1.925816666289156709e+00
1.029483870300000000e+10,1.346888420465730540e+00,9.974784510181429198e-01,9.920471630161495913e-01,9.815246999026026042e-01,4.314395549163060894e-02,6.806199325013022328e-03,1.925928560103286502e+00
1.029505310800000000e+10,1.346924923052720491e+00,9.974782874357287499e-01,9.920765385399440417e-01,9.815236332646264383e-01,4.314364925592877736e-02,6.806594237695076308e-03,1.926009399986409187e+00
1.029532111400000000e+10,1.346970550174869885e+00,9.974781215882575491e-01,9.920971641486781012e-01,9.815219493533260398e-01,4.314290919386621487e-02,6.807408548324988748e-03,1.926116876939454325e+00
1.029565612200000000e+10,1.347027582492425823e+00,9.974779552877751643e-01,9.921270153344354803e-01,9.815209368275609192e-01,4.314255423678904633e-02,6.807685111780559586e-03,1.926190808398831278e+00
1.029592412800000000e+10,1.347073206942236645e+00,9.974777903463268869e-01,9.921540329339280095e-01,9.815194555482568139e-01,4.314213357040928842e-02,6.807932342748419102e-03,1.926262248295544044e+00
1.029625913500000000e+10,1.347130235749340210e+00,9.974776552130284468e-01,9.921941516229132452e-01,9.815184412330968389e-01,4.314052703345488265e-02,6.807880744750728630e-03,1.926329837595415206e+00
1.029652714100000000e+10,1.347175857527134868e+00,9.974774871005004373e-01,9.922273890688350084e-01,9.815169702598018908e-01,4.313969541778974598e-02,6.807893474370879140e-03,1.926457043194635954e+00
1.029686214800000000e+10,1.347232882994415570e+00,9.974773144578583661e-01,9.922496772293820655e-01,9.815149735441344170e-01,4.313874667602889124e-02,6.808798862941401950e-03,1.926563047860653244e+00
1.029703367200000000e+10,1.347262079386331246e+00,9.974771390971479690e-01,9.922692450565128164e-01,9.815128969852088270e-01,4.313721024258759112e-02,6.809761308296902009e-03,1.926646719064984081e+00
1.029724807700000000e+10,1.347298574192322906e+00,9.974769894674847537e-01,9.922889714376317283e-01,9.815107869260910611e-01,4.313568991370132083e-02,6.810803143899067831e-03,1.926733334843371281e+00
1.029751608300000000e+10,1.347344191588688567e+00,9.974768351944548472e-01,9.923123128496680323e-01,9.815086308863164577e-01,4.313372794400778532e-02,6.811887653174476288e-03,1.926821536161634096e+00
1.029785109000000000e+10,1.347401211579503988e+00,9.974766783166094664e-01,9.923368434166116581e-01,9.815064487983872210e-01,4.313165423905410134e-02,6.813042718974380955e-03,1.926942376950780078e+00
1.029811909600000000e+10,1.347446826304678158e+00,9.974765208724994947e-01,9.923622233799179737e-01,9.815042605948036680e-01,4.312960080636027427e-02,6.813853994427958305e-03,1.927041450542480883e+00
1.029845410400000000e+10,1.347503843126902190e+00,9.974763591247816086e-01,9.923881129810412371e-01,9.815020862080678921e-01,4.312793265985638558e-02,6.814692699721396942e-03,1.927144034972479103e+00
1.029887286300000000e+10,1.347575111376299706e+00,9.974761893361117071e-01,9.924147500509636899e-01,9.814999455706807652e-01,4.312637364379713623e-02,6.815519173707217798e-03,1.927275408276517554e+00
1.029939631200000000e+10,1.347664192655645854e+00,9.974760135450404519e-01,9.924397087136740403e-01,9.814978528392486190e-01,4.312493068925682405e-02,6.816326168203129532e-03,1.927407800856191233e+00
1.029981507200000000e+10,1.347735454555594403e+00,9.974758337901197258e-01,9.924632041495839996e-01,9.814958221703772301e-01,4.312375154590136761e-02,6.816911957235723130e-03,1.927513443113094027e+00
1.030015007900000000e+10,1.347792461819366405e+00,9.974756521099001905e-01,9.924945751885656531e-01,9.814938734965683587e-01,4.312244030442365095e-02,6.817395343042875755e-03,1.927623388978232377e+00
1.030056883800000000e+10,1.347863718334304739e+00,9.974754705429340618e-01,9.925281546580894121e-01,9.814920267503224327e-01,4.312107893723526181e-02,6.817794128972342639e-03,1.927736279417426868e+00
1.030078324300000000e+10,1.347900200615368638e+00,9.974752911277716683e-01,9.925609390926181108e-01,9.814903018641415455e-01,4.311991304446306100e-02,6.818099481301951627e-03,1.927850755396497640e+00
1.030105124900000000e+10,1.347945802356325773e+00,9.974751101270694642e-01,9.925963849690816465e-01,9.814887187705266802e-01,4.311900419035537280e-02,6.818329203379464021e-03,1.927965457881265277e+00
1.030147000800000000e+10,1.348017052637630275e+00,9.974749238034832377e-01,9.926293800539079948e-01,9.814873240390492581e-01,4.311869720718475296e-02,6.818468912093137400e-03,1.928079027837549697e+00
1.030168441300000000e+10,1.348053531727269716e+00,9.974747341955647606e-01,9.926686629368726145e-01,9.814860730027855640e-01,4.311753765657205112e-02,6.818430315522434025e-03,1.928195882126435112e+00
1.030195241900000000e+10,1.348099129479136016e+00,9.974745433418648055e-01,9.926976420756981057e-01,9.814838129515957021e-01,4.311549788217172718e-02,6.819436272622254533e-03,1.928347074678927520e+00
1.030228742700000000e+10,1.348156125085924195e+00,9.974743532809349222e-01,9.927270742259164393e-01,9.814815410088562064e-01,4.311369084237467314e-02,6.820521393463044660e-03,1.928499060001358290e+00
1.030255543200000000e+10,1.348201719998765480e+00,9.974741660513261055e-01,9.927603026116104123e-01,9.814792363133930664e-01,4.311162905162063685e-02,6.821684998527711638e-03,1.928624068495321975e+00
1.030289044000000000e+10,1.348258712269630788e+00,9.974739512786244822e-01,9.927909692178756851e-01,9.814769368275609862e-01,4.310967324288204894e-02,6.822932184194429976e-03,1.928753154091824795e+00
1.030315844600000000e+10,1.348304304684024624e+00,9.974737640490156654e-01,9.928218396792678480e-01,9.814746538766446760e-01,4.310734231805929406e-02,6.824229857980926989e-03,1.928852544791500812e+00
1.030349345300000000e+10,1.348361293449240605e+00,9.974735739880855601e-01,9.928633174024326102e-01,9.814736304786063625e-01,4.310594953453078526e-02,6.824690412013860105e-03,1.928979705089582719e+00
1.030391221300000000e+10,1.348432527012769278e+00,9.974733831343856050e-01,9.928978572561097948e-01,9.814716693016828364e-01,4.310426009649141049e-02,6.825511993476635411e-03,1.929106638881967539e+00
1.030443566200000000e+10,1.348521564726111510e+00,9.974731935264670168e-01,9.929362159958320388e-01,9.814697616933565349e-01,4.310263342318058910e-02,6.826350019252983015e-03,1.929231987134476078e+00
1.030485442100000000e+10,1.348592791606287644e+00,9.974730072028810124e-01,9.929693718997032459e-01,9.814679192054178714e-01,4.310126002853970073e-02,6.827168225780876412e-03,1.929386803778114778e+00
1.030537787000000000e+10,1.348681821178812301e+00,9.974727937892136076e-01,9.930156968447753085e-01,9.814667368230308719e-01,4.310017572311942990e-02,6.827476567985683517e-03,1.929510906249291891e+00
1.030579663000000000e+10,1.348753041717002610e+00,9.974726083716504155e-01,9.930549819927968480e-01,9.814651348614916726e-01,4.309871659607238115e-02,6.828153548211736423e-03,1.929629572583750008e+00
1.030645094100000000e+10,1.348864317759518539e+00,9.974724205757772300e-01,9.931012253958183544e-01,9.814636307504130963e-01,4.309698215135109728e-02,6.828769122743435366e-03,1.929747219642573564e+00
1.030678594800000000e+10,1.348921288319426592e+00,9.974722324401456008e-01,9.931454279825134845e-01,9.814622624521504024e-01,4.309540306688712519e-02,6.829351627443428809e-03,1.929868264286846324e+00
1.030705395400000000e+10,1.348966863502134572e+00,9.974720460033068559e-01,9.932006795170895685e-01,9.814622083852406753e-01,4.309396162993497925e-02,6.829410790731385919e-03,1.929991347482388875e+00
1.030757740400000000e+10,1.349055874246207098e+00,9.974718633038122118e-01,9.932462162223378854e-01,9.814613036308862393e-01,4.309312099934312079e-02,6.829630410654826712e-03,1.930115110195021133e+00
1.030774892700000000e+10,1.349085040117186329e+00,9.974717130172822133e-01,9.932954585607826070e-01,9.814605453124642942e-01,4.309185897755327121e-02,6.829700491517359112e-03,1.930238193390563239e+00
1.030796333200000000e+10,1.349121496985980384e+00,9.974715325828442669e-01,9.933559446420077155e-01,9.814611702869824317e-01,4.309127615574531028e-02,6.829274638157148414e-03,1.930359238034836000e+00
1.030823133800000000e+10,1.349167066963118167e+00,9.974713506761192505e-01,9.934181657568684765e-01,9.814616771161293052e-01,4.309066465831615234e-02,6.828829758318420012e-03,1.930476885093659556e+00
1.030856634600000000e+10,1.349224027853476393e+00,9.974711693356586029e-01,9.934897732677976379e-01,9.814633128496680348e-01,4.308982921470474320e-02,6.827871322113749850e-03,1.930563138462932038e+00
1.030883435100000000e+10,1.349269594994951360e+00,9.974709906000133186e-01,9.935442342974925012e-01,9.814634521733220929e-01,4.308901166504335717e-02,6.827667738793628642e-03,1.930707875603070889e+00
1.030916935900000000e+10,1.349326552553451242e+00,9.974708165077348365e-01,9.935979705089580394e-01,9.814635754150715652e-01,4.308832644000996220e-02,6.827374572470496124e-03,1.930850913950485692e+00
1.030943736500000000e+10,1.349372117199611587e+00,9.974706166844092836e-01,9.936376543070055689e-01,9.814623105619604271e-01,4.308703413440846675e-02,6.828248454098619254e-03,1.930964483906769669e+00
1.030977237200000000e+10,1.349429071256634582e+00,9.974704195791519457e-01,9.936896939908036464e-01,9.814621763573352364e-01,4.308650331830844726e-02,6.827987791342951009e-03,1.931079639402930370e+00
1.031019113200000000e+10,1.349500261437950988e+00,9.974702536410788856e-01,9.937377675598541016e-01,9.814620755623003623e-01,4.308609900563998424e-02,6.827623955242471607e-03,1.931195021404787937e+00
1.031040553600000000e+10,1.349536709501195864e+00,9.974700884957755642e-01,9.937856848399736487e-01,9.814618936555752349e-01,4.308640478833042353e-02,6.827353869849825396e-03,1.931341683843347923e+00
1.031057706000000000e+10,1.349565867542076303e+00,9.974699261817933094e-01,9.938287095970460561e-01,9.814612808217624274e-01,4.308593868490791234e-02,6.827400869781873223e-03,1.931459444155019911e+00
1.031079146500000000e+10,1.349602314411058712e+00,9.974697687376836708e-01,9.938638383655349351e-01,9.814602594849258788e-01,4.308504484812791802e-02,6.827751251443972373e-03,1.931573580375546051e+00
1.031105947100000000e+10,1.349647871889027240e+00,9.974695857890324424e-01,9.939128202224284392e-01,9.814602400507368429e-01,4.308491598903711750e-02,6.827451108745383364e-03,1.931682733470746482e+00
1.031139447800000000e+10,1.349704816986346145e+00,9.974694324220252373e-01,9.939626877165960162e-01,9.814600711001381095e-01,4.308420607488277349e-02,6.827231330267954923e-03,1.931758907336519115e+00
1.031160888300000000e+10,1.349741260966098810e+00,9.974692782622479603e-01,9.939917030963324462e-01,9.814584498629638221e-01,4.308363562028583865e-02,6.827686584067588042e-03,1.931891979433282502e+00
1.031187688900000000e+10,1.349786814832704129e+00,9.974691253482522724e-01,9.940098280821759724e-01,9.814559995243380408e-01,4.308208557385217324e-02,6.828701352239007448e-03,1.931962717162335919e+00
1.031221189700000000e+10,1.349843755586044969e+00,9.974689757185892791e-01,9.940216290289699552e-01,9.814529556048832148e-01,4.308038961244874121e-02,6.830137330403857933e-03,1.932060997984098805e+00
1.031247990300000000e+10,1.349889306788885524e+00,9.974688314118099752e-01,9.940325579288317170e-01,9.814498897143759670e-01,4.307843183311059476e-02,6.831564248340844456e-03,1.932158825794467960e+00
1.031281491000000000e+10,1.349946244042764310e+00,9.974686620535004877e-01,9.940427393598948447e-01,9.814467816711588410e-01,4.307648549231012092e-02,6.832978028947426022e-03,1.932254841559264857e+00
1.031323366900000000e+10,1.350008756200367088e+00,9.974685227298464296e-01,9.940549616072841266e-01,9.814436701171033173e-01,4.307459695576342645e-02,6.834374595121065973e-03,1.932347686244308305e+00
1.031356867700000000e+10,1.350037385246159793e+00,9.974683830664340389e-01,9.940667081927109239e-01,9.814405670570112150e-01,4.307258261795283288e-02,6.835749869759223316e-03,1.932468413780606298e+00
1.031398743600000000e+10,1.350073170160258629e+00,9.974682451018140883e-01,9.940787039344036735e-01,9.814374844956847976e-01,4.307077433237444658e-02,6.837099775759358788e-03,1.932589254569752057e+00
1.031432244400000000e+10,1.350101797113816282e+00,9.974680784615732598e-01,9.940910960610657154e-01,9.814344286620306779e-01,4.306866150988696712e-02,6.838420236018933999e-03,1.932709076083262811e+00
1.031474120300000000e+10,1.350137579412817868e+00,9.974679115948265062e-01,9.941066955083918133e-01,9.814314057849552464e-01,4.306644567260865808e-02,6.839680536365488374e-03,1.932826745792656009e+00
1.031495560800000000e+10,1.350155899421110250e+00,9.974677463136196742e-01,9.941224308591358749e-01,9.814284278692607666e-01,4.306459274275746540e-02,6.840941199121156752e-03,1.932941131169447990e+00
1.031522361400000000e+10,1.350178798874622554e+00,9.974675844299982774e-01,9.941352306960518082e-01,9.814255069197488357e-01,4.306340447122242870e-02,6.842203923078663680e-03,1.933056875580420053e+00
1.031543801800000000e+10,1.350197117940710179e+00,9.974674219801126229e-01,9.941479059548345987e-01,9.814226549412216061e-01,4.306196323812543081e-02,6.843405807606060473e-03,1.933146209427166307e+00
1.031570602400000000e+10,1.350220016323324446e+00,9.974672550001132398e-01,9.941606038641870313e-01,9.814198839384810080e-01,4.306050189132255845e-02,6.844569412670727451e-03,1.933234410745429566e+00
1.031604103200000000e+10,1.350248638507735910e+00,9.974670853020453087e-01,9.941767129493304100e-01,9.814172001404333212e-01,4.305888545606920831e-02,6.845690661170127089e-03,1.933320120501029971e+00
1.031630903800000000e+10,1.350271535551867519e+00,9.974669146979544543e-01,9.942097216244986102e-01,9.814158084441320096e-01,4.305778898729302473e-02,6.846312645813040429e-03,1.933434392624973963e+00
1.031648056100000000e+10,1.350286189276179494e+00,9.974667449998864122e-01,9.942378241862780408e-01,9.814142724637022752e-01,4.305665464676437099e-02,6.846978459308250380e-03,1.933549457518856318e+00
1.031669496600000000e+10,1.350304506195749044e+00,9.974665780198870291e-01,9.942639674737816513e-01,9.814126143967021321e-01,4.305569756959386207e-02,6.847680173956373698e-03,1.933664182654193153e+00
1.031696297200000000e+10,1.350327401788544934e+00,9.974664422070711467e-01,9.942910983261226132e-01,9.814108564406892610e-01,4.305406074882782430e-02,6.848383224988106692e-03,1.933750798432579909e+00
1.031729798000000000e+10,1.350356020485882436e+00,9.974662747740604685e-01,9.943168588189992274e-01,9.814090474302927802e-01,4.305285585177466567e-02,6.849106095268294760e-03,1.933866995854945259e+00
1.031756598600000000e+10,1.350378914740520075e+00,9.974661041699696140e-01,9.943453736211466110e-01,9.814071449636455613e-01,4.305069580284943270e-02,6.850042175360709223e-03,1.933979229427619684e+00
1.031790099300000000e+10,1.350407531679834072e+00,9.974659322068447631e-01,9.943710661623136327e-01,9.814051978753765004e-01,4.304951299010169319e-02,6.851017282384651297e-03,1.934092142517384039e+00
1.031831975200000000e+10,1.350443301568744703e+00,9.974657606967312073e-01,9.943936646356652531e-01,9.814032283630431674e-01,4.304846059933406521e-02,6.851913429522750107e-03,1.934204602595754885e+00
1.031865476000000000e+10,1.350471916503002578e+00,9.974655914516749045e-01,9.944166934698405180e-01,9.814012586242041314e-01,4.304772909918683221e-02,6.852778001766743343e-03,1.934309701238985602e+00
1.031907351900000000e+10,1.350507683779011314e+00,9.974654262837208130e-01,9.944484269179367786e-01,9.813999767831660392e-01,4.304688747196991350e-02,6.853146730390268296e-03,1.934412081813857265e+00
1.031940852700000000e+10,1.350536296623096044e+00,9.974652936419849958e-01,9.944682597567325866e-01,9.813979344492511636e-01,4.304607837097101930e-02,6.853960905116762009e-03,1.934516387687149619e+00
1.031982728600000000e+10,1.350572061286585246e+00,9.974651307390880461e-01,9.945000724818227056e-01,9.813966300708959478e-01,4.304525726517020867e-02,6.854270062742076272e-03,1.934621486330380780e+00
